PROSPECTID,pct_tl_open_L6M,pct_tl_closed_L6M,Tot_TL_closed_L12M,pct_tl_open_L12M,pct_tl_closed_L12M,Tot_Missed_Pmnt,CC_TL,Home_TL,PL_TL,Secured_TL,Unsecured_TL,Other_TL,Age_Oldest_TL,Age_Newest_TL,time_since_recent_payment,max_recent_level_of_deliq,num_deliq_6_12mts,max_deliq_6mts,max_deliq_12mts,num_times_60p_dpd,num_std_12mts,num_sub,num_sub_12mts,num_dbt,num_dbt_12mts,num_lss,recent_level_of_deliq,CC_enq_L12m,PL_enq_L12m,time_since_recent_enq,enq_L3m,NETMONTHLYINCOME,Time_With_Curr_Empr,pct_currentBal_all_TL,CC_Flag,PL_Flag,pct_PL_enq_L6m_of_ever,pct_CC_enq_L6m_of_ever,max_unsec_exposure_inPct,HL_Flag,GL_Flag,MARITALSTATUS,EDUCATION,GENDER,first_prod_enq2_AL,first_prod_enq2_CC,first_prod_enq2_ConsumerLoan,first_prod_enq2_HL,first_prod_enq2_PL,first_prod_enq2_others,last_prod_enq2_AL,last_prod_enq2_CC,last_prod_enq2_ConsumerLoan,last_prod_enq2_HL,last_prod_enq2_PL,last_prod_enq2_others
APP651,0.0,0.0,0,1.0,0.0,0,0,0,0,0,1,0,9.0,9.0,65.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,1.0,277.0,0.0,18500,188,0.167,0,0,0.0,0.0,0.784,0,0,1,5,1,0,0,0,0,1,0,0,0,0,0,1,0
APP652,0.0,0.0,0,0.0,0.0,0,0,0,0,1,0,0,99.0,99.0,2350.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,1189.0,0.0,14000,143,0.0,0,0,0.0,0.0,1.82,0,0,1,3,1,0,1,0,0,0,0,0,1,0,0,0,0
APP653,0.0,0.0,0,0.0,0.0,0,0,0,0,6,0,0,47.0,37.0,882.0,29,0,0.0,0.0,5,0,0,0,0,0,0,3,0.0,0.0,18.0,2.0,25000,61,0.0,0,0,0.0,0.0,1.82,1,0,0,3,0,0,0,1,0,0,0,0,0,1,0,0,0
APP654,0.0,0.0,0,0.0,0.0,0,0,0,0,3,1,1,72.0,31.0,224.0,26,2,0.0,26.0,0,0,0,0,0,0,0,26,0.0,1.0,186.0,0.0,18000,101,0.002,0,0,0.0,0.0,0.006,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0
APP655,0.143,0.429,3,0.286,0.429,0,0,0,0,6,1,6,57.0,4.0,89.0,0,0,0.0,0.0,0,35,0,0,0,0,0,0,0.0,0.0,1.0,1.0,29000,250,1.002,0,0,0.0,0.0,1.82,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
APP656,0.0,0.0,0,1.0,0.0,0,0,1,0,1,0,0,11.0,11.0,190.0,25,1,0.0,25.0,0,0,0,0,0,0,0,25,0.0,0.0,411.0,0.0,15000,66,1.0,0,0,0.0,0.0,1.82,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1
APP657,0.0,0.0,0,0.75,0.0,0,0,0,0,4,0,0,20.0,6.0,104.0,0,0,0.0,0.0,0,12,0,0,0,0,0,0,0.0,0.0,220.0,0.0,20000,64,0.96,0,0,0.0,0.0,1.82,1,0,1,3,1,0,0,0,0,0,1,0,0,0,0,0,1
APP658,0.0,0.333,1,0.333,0.333,0,0,0,0,2,1,0,20.0,10.0,27.0,25,2,0.0,26.0,0,0,0,0,0,0,0,25,0.0,0.0,1.0,1.0,19000,45,0.514,0,0,0.0,0.0,1.82,0,0,1,3,1,0,0,1,0,0,0,0,0,1,0,0,0
APP659,1.0,0.0,0,1.0,0.0,1,0,0,0,1,0,1,6.0,6.0,74.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,148.0,0.0,12000,102,1.458,0,0,0.0,0.0,1.82,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1
APP660,0.167,0.167,1,0.167,0.167,0,0,0,0,6,0,6,62.0,1.0,37.0,0,0,0.0,0.0,0,1,0,0,0,0,0,0,0.0,0.0,751.0,0.0,22000,128,1.003,0,0,0.0,0.0,1.82,0,0,1,3,0,0,0,0,1,0,0,0,0,0,0,0,1
APP661,0.0,0.0,0,1.0,0.0,0,0,0,0,1,0,0,7.0,7.0,37.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,0.0,1.0,6.0,150000,190,1.221,0,0,0.0,1.0,1.82,0,0,1,3,1,0,0,1,0,0,0,0,0,1,0,0,0
APP662,0.0,0.0,0,0.0,0.0,0,0,0,0,1,0,0,69.0,69.0,856.0,23,0,0.0,0.0,0,0,0,0,0,0,0,23,0.0,0.0,2068.0,0.0,20000,119,0.0,0,0,0.0,0.0,1.82,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1
APP663,0.077,0.0,0,0.154,0.0,1,0,2,1,9,4,1,52.0,3.0,77.0,26,7,26.0,56.0,0,0,0,0,0,0,0,23,1.0,1.0,24.0,4.0,60000,143,0.961,0,1,0.2,1.0,1.147,1,1,1,3,1,0,0,1,0,0,0,0,0,0,0,0,1
APP664,0.667,0.0,0,0.667,0.0,2,0,0,1,1,2,0,48.0,3.0,734.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,1.0,23.0,4.0,25000,41,0.86,0,1,1.0,0.0,0.94,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
APP665,0.0,1.0,1,1.0,1.0,0,0,0,0,0,1,0,9.0,9.0,43.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,5.0,5.0,30000,126,0.0,0,0,0.0,0.0,1.82,0,0,1,3,1,0,0,0,0,0,1,0,0,1,0,0,0
APP666,1.0,0.0,0,1.0,0.0,1,0,0,0,0,1,1,4.0,4.0,74.0,0,0,0.0,0.0,0,3,0,0,0,0,0,0,0.0,0.0,117.0,0.0,20000,221,0.962,0,0,0.0,0.0,2.755,0,0,1,3,1,0,0,0,0,0,1,0,0,0,0,0,1
APP667,0.0,0.0,0,0.0,0.0,0,0,0,0,1,0,0,54.0,54.0,971.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,75.0,1.0,12000,27,0.0,0,0,0.0,0.0,1.82,0,0,1,-1,1,0,0,0,0,0,1,0,0,0,0,0,1
APP668,0.0,0.0,0,0.0,0.0,0,0,0,0,0,1,0,36.0,36.0,870.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,1.0,122.0,0.0,3000,51,0.083,0,0,1.0,0.0,7.2,0,0,0,3,1,0,0,1,0,0,0,0,0,0,0,1,0
APP669,1.0,0.0,0,1.0,0.0,0,0,0,0,0,1,0,3.0,3.0,62.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,1.0,11.0,1.0,22000,99,0.583,0,0,1.0,0.0,0.709,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0
APP670,0.667,0.0,0,0.667,0.0,1,0,0,0,0,3,0,14.0,3.0,69.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,1.0,257.0,0.0,23000,188,0.468,0,0,0.0,0.0,1.935,0,0,1,3,0,0,0,0,0,0,1,0,0,0,0,1,0
APP671,0.0,0.0,0,0.0,0.0,0,0,0,0,1,0,0,33.0,33.0,602.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,2.0,13000,202,0.0,0,0,0.0,0.0,1.82,0,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0
APP672,0.125,0.125,2,0.25,0.25,0,0,0,2,6,2,6,36.0,6.0,36.0,0,0,0.0,0.0,0,23,0,0,0,0,0,0,0.0,0.0,1072.0,0.0,20000,128,0.357,0,1,0.0,0.0,8.0,0,0,1,3,1,0,0,0,0,1,0,0,0,0,0,1,0
APP673,0.0,0.0,0,0.0,0.0,0,0,0,0,1,0,1,13.0,13.0,204.0,0,0,0.0,0.0,0,10,0,0,0,0,0,0,0.0,0.0,38.0,1.0,12500,29,0.999,0,0,0.0,0.0,1.82,0,0,0,3,1,0,0,1,0,0,0,0,0,1,0,0,0
APP674,0.5,0.0,0,1.0,0.0,0,0,0,0,0,2,0,6.0,6.0,65.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,1.0,12.0,7.0,18500,62,0.209,0,0,1.0,0.0,1.437,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0
APP675,0.0,0.0,0,1.0,0.0,1,0,0,0,0,1,1,7.0,7.0,74.0,0,0,0.0,0.0,0,4,0,0,0,0,0,0,0.0,0.0,1.0,2.0,22000,76,0.981,0,0,0.0,0.0,14.545,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0
APP676,0.067,0.133,3,0.067,0.2,2,0,0,0,15,0,1,45.0,6.0,97.0,29,2,0.0,59.0,0,5,0,0,0,0,0,29,0.0,0.0,48.0,1.0,35000,241,0.998,0,0,0.0,0.0,1.82,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
APP677,0.0,0.0,0,1.0,0.0,0,0,0,0,0,1,0,6.0,6.0,60.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,187.0,0.0,14000,101,0.556,0,0,0.0,0.0,1.207,0,0,1,3,1,0,0,0,0,0,1,0,0,0,0,0,1
APP678,0.5,0.0,0,1.0,0.0,0,0,0,0,0,2,0,9.0,6.0,68.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,283.0,0.0,15000,89,0.254,0,0,0.0,0.0,2.367,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1
APP679,0.278,0.0,1,0.389,0.056,0,0,1,2,5,13,6,116.0,3.0,49.0,90,0,25.0,25.0,10,14,0,0,0,0,0,25,0.0,2.0,24.0,1.0,30000,122,0.534,0,1,0.5,0.0,14.847,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1
APP680,0.0,0.167,2,0.667,0.333,1,0,0,1,3,3,0,19.0,8.0,81.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,2.0,2.0,22.0,1.0,50000,263,0.935,0,1,0.0,1.0,1.658,1,0,1,3,1,1,0,0,0,0,0,0,1,0,0,0,0
APP681,0.0,1.0,2,0.0,1.0,0,0,0,0,0,2,1,16.0,16.0,239.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,493.0,0.0,15000,38,0.0,0,0,0.0,0.0,1.82,0,0,1,2,1,0,0,0,0,0,1,0,0,0,0,0,1
APP682,0.0,1.0,1,1.0,1.0,0,0,0,0,0,1,0,8.0,8.0,98.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,532.0,0.0,28000,128,0.0,0,0,0.0,0.0,1.82,0,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,1
APP683,0.0,0.0,0,0.0,0.0,0,0,0,2,0,2,0,71.0,49.0,617.0,0,0,0.0,0.0,0,11,0,0,0,0,0,0,0.0,0.0,1312.0,0.0,30000,54,0.249,0,1,0.0,0.0,9.0,0,0,1,3,1,0,0,0,0,1,0,0,0,0,0,1,0
APP684,0.0,0.0,0,0.0,0.0,0,0,0,0,0,1,0,34.0,34.0,687.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,1013.0,0.0,24500,78,0.1,0,0,0.0,0.0,0.49,0,0,0,3,1,0,0,1,0,0,0,0,0,1,0,0,0
APP685,0.667,0.333,1,1.0,0.333,0,0,0,0,0,3,0,10.0,5.0,61.0,28,0,28.0,28.0,0,0,0,0,0,0,0,28,1.0,0.0,128.0,0.0,33000,47,0.545,0,0,0.0,1.0,1.424,0,0,0,3,1,0,0,1,0,0,0,0,1,0,0,0,0
APP686,0.045,0.0,3,0.136,0.136,1,1,0,0,20,2,3,98.0,5.0,241.0,837,0,0.0,0.0,8,0,0,0,0,0,0,837,0.0,0.0,821.0,0.0,35000,146,0.94,1,0,0.0,0.0,0.226,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1
APP687,0.0,0.0,0,0.0,0.0,0,0,0,0,1,0,0,16.0,16.0,75.0,0,0,0.0,0.0,0,10,0,0,0,0,0,0,0.0,0.0,127.0,0.0,25000,87,0.677,0,0,0.0,0.0,1.82,0,0,1,2,0,0,0,0,0,0,1,0,0,1,0,0,0
APP688,1.0,0.0,0,1.0,0.0,0,0,0,0,0,1,0,6.0,6.0,71.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,1.0,97.0,0.0,11000,67,0.417,0,0,1.0,0.0,2.181,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1
APP689,0.333,0.5,3,0.333,0.5,2,0,0,0,6,0,5,13.0,1.0,27.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,46.0,1.0,18000,66,1.0,0,0,0.0,0.0,1.82,1,0,1,3,1,0,0,0,0,0,1,0,0,1,0,0,0
APP690,0.75,0.0,1,0.75,0.25,3,0,0,0,1,3,2,41.0,2.0,356.0,26,0,0.0,0.0,0,0,0,0,0,0,0,26,0.0,0.0,114.0,0.0,20000,116,0.776,0,0,0.0,0.0,1.428,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0
APP691,0.0,0.0,0,0.5,0.0,0,0,0,0,2,0,0,133.0,7.0,69.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,355.0,0.0,35000,41,1.244,0,0,0.0,0.0,1.82,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1
APP692,0.0,0.4,2,0.0,0.4,0,0,0,0,3,2,1,61.0,16.0,90.0,21,6,21.0,82.0,1,0,0,0,0,0,0,21,1.0,3.0,8.0,1.0,25000,101,0.289,0,0,0.333,0.0,1.82,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1
APP693,0.0,0.333,1,0.0,0.333,0,0,0,0,3,0,0,74.0,13.0,1865.0,0,0,0.0,0.0,0,7,0,0,0,0,0,0,0.0,0.0,714.0,0.0,20000,86,0.0,0,0,0.0,0.0,1.82,1,0,1,3,1,1,0,0,0,0,0,0,0,1,0,0,0
APP694,0.0,0.0,0,0.0,0.0,0,0,0,0,0,1,0,22.0,22.0,402.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,309.0,0.0,43000,102,0.0,0,0,0.0,0.0,1.82,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1
APP695,0.0,0.0,2,0.0,0.118,0,3,0,2,7,10,6,204.0,13.0,467.0,240,10,150.0,240.0,37,0,0,0,0,0,0,120,0.0,1.0,4.0,2.0,50000,129,0.0,1,1,0.333,0.0,3.981,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0
APP696,0.0,0.0,1,0.833,0.167,2,0,0,0,1,5,2,18.0,8.0,136.0,28,3,0.0,89.0,1,0,0,0,0,0,0,28,0.0,0.0,75.0,1.0,20000,104,0.342,0,0,0.0,0.0,2.205,0,0,1,-1,1,0,0,0,0,0,1,0,0,1,0,0,0
APP697,0.0,0.0,0,1.0,0.0,0,0,0,0,0,1,0,9.0,9.0,67.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,2.0,241.0,0.0,1000,306,0.167,0,0,0.0,0.0,12.9,0,0,1,3,0,0,0,0,0,0,1,0,0,0,0,1,0
APP698,0.2,0.2,1,0.6,0.2,2,0,0,0,5,0,1,60.0,2.0,317.0,30,3,0.0,61.0,1,20,0,0,0,0,0,30,0.0,0.0,22.0,2.0,62500,84,0.938,0,0,0.0,0.0,1.82,1,0,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0
APP699,0.0,0.0,0,1.0,0.0,0,1,0,0,0,1,0,12.0,12.0,55.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,12000,191,0.518,1,0,0.0,0.0,0.773,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1
APP700,0.0,0.0,0,0.0,0.0,0,0,0,0,0,1,0,18.0,18.0,297.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,2.0,1.0,14000,68,0.0,0,0,0.0,0.0,0.85,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0
APP701,0.0,0.0,1,0.0,1.0,0,0,0,0,0,1,0,19.0,19.0,310.0,9,0,0.0,0.0,0,0,0,0,0,0,0,9,0.0,0.0,317.0,0.0,15000,50,0.0,0,0,0.0,0.0,1.82,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
APP702,0.0,0.0,1,0.167,0.167,1,0,0,0,6,0,3,80.0,11.0,132.0,23,1,23.0,25.0,2,0,0,0,0,0,0,23,0.0,0.0,1221.0,0.0,16500,42,0.726,0,0,0.0,0.0,1.82,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1
APP703,0.0,0.0,0,0.037,0.0,0,0,0,0,26,1,0,122.0,8.0,53.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,14.0,3.0,35000,86,0.25,0,0,0.0,0.0,0.264,1,0,1,3,0,0,0,0,0,0,1,0,0,1,0,0,0
APP704,0.0,0.0,0,0.0,0.0,0,0,0,0,3,0,2,117.0,17.0,54.0,15,0,0.0,0.0,0,23,0,0,0,0,0,15,0.0,0.0,526.0,0.0,30000,159,0.759,0,0,0.0,0.0,1.82,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1
APP705,0.0,0.0,0,0.5,0.0,0,0,0,0,0,2,1,51.0,8.0,82.0,0,0,0.0,0.0,0,1,0,0,0,0,0,0,0.0,0.0,227.0,0.0,40000,66,0.556,0,0,0.0,0.0,0.648,0,0,0,3,1,0,0,0,0,0,1,0,0,0,0,0,1
APP706,0.0,0.0,1,0.2,0.2,0,0,0,3,1,4,2,116.0,10.0,310.0,0,0,0.0,0.0,0,10,0,0,0,0,0,0,0.0,4.0,159.0,0.0,31000,22,0.892,0,1,0.143,0.0,12.258,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0
APP707,0.0,0.0,1,1.0,1.0,0,0,0,0,1,0,0,10.0,10.0,74.0,0,0,0.0,0.0,0,4,0,0,0,0,0,0,0.0,0.0,9.0,1.0,25000,107,0.0,0,0,0.0,0.0,1.82,1,0,1,3,1,0,0,1,0,0,0,0,0,1,0,0,0
APP708,0.0,0.0,0,0.0,0.0,1,0,0,0,2,0,0,39.0,22.0,201.0,0,0,0.0,0.0,0,11,0,0,0,0,0,0,0.0,0.0,659.0,0.0,50000,223,0.817,0,0,0.0,0.0,1.82,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0
APP709,0.0,0.167,1,0.0,0.167,0,0,1,3,2,4,1,117.0,20.0,38.0,0,0,0.0,0.0,0,20,0,0,0,0,0,0,0.0,0.0,2.0,1.0,32000,115,0.82,0,1,0.0,0.0,14.062,0,1,1,3,1,0,0,0,0,0,1,0,0,1,0,0,0
APP710,0.0,0.0,0,1.0,0.0,0,0,0,0,0,2,0,10.0,7.0,34.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,1.0,3.0,4.0,13000,74,0.498,0,0,1.0,0.0,3.132,0,0,1,2,1,0,0,1,0,0,0,0,0,1,0,0,0
APP711,0.0,0.0,0,0.5,0.0,0,0,0,0,0,2,2,82.0,8.0,143.0,0,0,0.0,0.0,0,7,0,0,0,0,0,0,0.0,0.0,0.0,2.0,25000,70,1.042,0,0,0.0,0.0,2.4,0,0,1,3,1,0,0,1,0,0,0,0,0,1,0,0,0
APP712,0.0,0.0,0,0.0,0.0,0,0,0,0,21,0,1,45.0,19.0,488.0,59,0,0.0,0.0,1,1,0,0,0,0,0,46,0.0,0.0,0.0,0.0,12500,38,0.0,0,0,0.0,0.0,1.82,1,0,0,2,1,0,0,0,0,0,1,0,0,0,0,0,1
APP713,0.0,0.5,1,0.0,0.5,0,0,0,0,1,1,1,23.0,16.0,50.0,27,0,0.0,0.0,0,0,0,0,0,0,0,27,0.0,0.0,497.0,0.0,39000,128,1.088,0,0,0.0,0.0,1.82,0,0,1,3,1,0,0,1,0,0,0,0,0,0,0,0,1
APP714,0.5,0.0,0,1.0,0.0,0,0,0,0,0,2,0,9.0,5.0,58.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,2.0,96.0,0.0,25000,28,0.392,0,0,1.0,0.0,1.048,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0
APP715,0.667,0.0,0,1.0,0.0,0,0,0,0,0,3,1,8.0,4.0,70.0,0,0,0.0,0.0,0,2,0,0,0,0,0,0,1.0,8.0,11.0,3.0,35000,112,0.558,0,0,0.625,1.0,1.143,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0
APP716,0.0,0.0,0,1.0,0.0,0,0,0,0,0,1,0,11.0,11.0,58.0,25,1,0.0,25.0,0,0,0,0,0,0,0,25,0.0,1.0,8.0,1.0,17000,84,0.0,0,0,1.0,0.0,2.235,0,0,0,3,1,0,0,1,0,0,0,0,0,0,0,1,0
APP717,0.0,0.0,0,0.0,0.0,0,0,0,0,2,0,2,84.0,70.0,1922.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,6.0,1.0,20000,102,0.0,0,0,0.0,0.0,1.82,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0
APP718,0.0,0.0,0,0.0,0.0,0,0,0,0,0,1,0,42.0,42.0,993.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,1259.0,0.0,12500,39,0.0,0,0,0.0,0.0,1.82,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0
APP719,0.107,0.071,5,0.214,0.179,2,1,0,2,10,18,5,43.0,2.0,67.0,11,1,11.0,11.0,0,10,0,0,0,0,0,11,7.0,10.0,45.0,1.0,30000,204,0.633,1,1,0.4,0.375,17.181,1,0,1,3,1,0,1,0,0,0,0,0,0,0,0,1,0
APP720,1.0,0.5,1,1.0,0.5,1,0,0,0,2,0,1,3.0,2.0,30.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,1.0,112.0,0.0,20000,50,1.008,0,0,0.0,0.0,1.82,1,0,1,2,1,0,0,1,0,0,0,0,0,1,0,0,0
APP721,0.0,0.0,0,0.0,0.0,0,0,0,0,1,0,0,67.0,67.0,1345.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,30000,120,0.0,0,0,0.0,0.0,1.82,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1
APP722,0.0,0.0,0,0.0,0.0,0,0,0,0,1,0,0,14.0,14.0,50.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,432.0,0.0,50000,311,0.645,0,0,0.0,0.0,1.82,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1
APP723,0.0,0.0,0,0.0,0.0,0,0,0,0,0,1,0,13.0,13.0,113.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,12.0,1.0,15000,66,0.044,0,0,0.0,0.0,1.2,0,0,1,2,1,0,0,1,0,0,0,0,0,1,0,0,0
APP724,0.0,0.0,0,0.111,0.0,0,0,0,0,17,1,16,135.0,9.0,32.0,90,3,40.0,69.0,8,9,0,0,0,0,0,10,0.0,0.0,268.0,0.0,40000,120,0.785,0,0,0.0,0.0,1.82,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1
APP725,0.167,0.167,4,0.333,0.333,0,0,0,1,1,11,2,37.0,3.0,35.0,10,0,0.0,0.0,0,0,0,0,0,0,0,10,0.0,0.0,162.0,0.0,45000,125,0.395,0,1,0.0,0.0,5.031,0,0,1,3,1,0,0,1,0,0,0,0,0,0,0,0,1
APP726,0.286,0.0,0,0.571,0.0,3,0,0,0,1,6,2,32.0,3.0,57.0,28,1,28.0,28.0,0,0,0,0,0,0,0,28,0.0,0.0,212.0,0.0,14000,63,0.604,0,0,0.0,0.0,10.881,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1
APP727,0.0,0.0,0,0.25,0.0,0,0,0,0,4,0,1,90.0,7.0,211.0,0,0,0.0,0.0,0,5,0,0,0,0,0,0,0.0,0.0,0.0,0.0,32000,185,1.0,0,0,0.0,0.0,1.82,1,0,1,3,1,0,0,0,0,0,1,0,0,0,0,0,1
APP728,0.0,0.0,0,1.0,0.0,0,0,0,0,1,0,1,8.0,8.0,91.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,6.0,26.0,4.0,60000,39,1.256,0,0,1.0,0.0,1.82,0,0,0,2,1,0,0,0,0,0,1,0,0,0,0,1,0
APP729,0.312,0.125,6,0.562,0.375,0,0,0,0,2,14,0,23.0,4.0,51.0,0,0,0.0,0.0,0,11,0,0,0,0,0,0,0.0,1.0,115.0,0.0,48000,149,0.542,0,0,0.0,0.0,3.283,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0
APP730,0.0,0.0,0,0.0,0.0,0,0,0,0,1,0,1,42.0,42.0,1245.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,10000,40,1.01,0,0,0.0,0.0,1.82,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
APP731,0.0,0.25,1,0.25,0.25,0,0,0,0,4,0,0,14.0,8.0,82.0,0,0,0.0,0.0,0,15,0,0,0,0,0,0,0.0,0.0,2.0,3.0,18000,130,1.062,0,0,0.0,0.0,1.82,1,0,1,3,0,0,0,1,0,0,0,0,0,1,0,0,0
APP732,0.0,0.0,0,0.0,0.0,0,0,0,4,2,4,0,136.0,31.0,45.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,1.0,127.0,0.0,25000,128,0.61,0,1,0.2,0.0,10.0,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0
APP733,0.0,0.286,2,0.286,0.286,0,0,0,0,7,0,0,50.0,9.0,60.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,8.0,1.0,18000,54,0.745,0,0,0.0,0.0,1.82,1,0,1,3,1,0,0,0,0,1,0,0,0,1,0,0,0
APP734,0.667,0.0,0,0.667,0.0,1,0,0,0,2,1,1,22.0,4.0,45.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,478.0,0.0,35000,69,0.057,0,0,0.0,0.0,42.857,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1
APP735,0.0,0.0,0,0.0,0.0,0,0,0,0,3,0,0,33.0,17.0,438.0,60,0,0.0,0.0,0,0,0,0,0,0,0,60,0.0,0.0,50.0,1.0,21500,189,0.0,0,0,0.0,0.0,1.82,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0
APP736,0.25,0.25,1,0.5,0.25,0,0,0,0,0,4,1,21.0,4.0,60.0,0,0,0.0,0.0,0,3,0,0,0,0,0,0,0.0,1.0,88.0,1.0,15000,80,0.475,0,0,0.5,0.0,4.467,0,0,1,2,1,0,0,0,0,0,1,0,0,0,0,1,0
APP737,0.75,0.0,0,1.0,0.0,1,0,0,0,0,4,3,9.0,1.0,39.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,0.0,41.0,1.0,45000,102,0.641,0,0,0.0,1.0,1.128,0,0,0,3,1,0,0,0,0,0,1,0,1,0,0,0,0
APP738,0.5,0.0,0,1.0,0.0,0,0,0,1,0,2,1,8.0,4.0,75.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,2.0,125.0,0.0,35000,114,0.866,0,1,1.0,0.0,1.814,0,0,1,3,1,0,0,0,0,0,1,0,0,0,0,1,0
