PROSPECTID,pct_tl_open_L6M,pct_tl_closed_L6M,Tot_TL_closed_L12M,pct_tl_open_L12M,pct_tl_closed_L12M,Tot_Missed_Pmnt,CC_TL,Home_TL,PL_TL,Secured_TL,Unsecured_TL,Other_TL,Age_Oldest_TL,Age_Newest_TL,time_since_recent_payment,max_recent_level_of_deliq,num_deliq_6_12mts,max_deliq_6mts,max_deliq_12mts,num_times_60p_dpd,num_std_12mts,num_sub,num_sub_12mts,num_dbt,num_dbt_12mts,num_lss,recent_level_of_deliq,CC_enq_L12m,PL_enq_L12m,time_since_recent_enq,enq_L3m,NETMONTHLYINCOME,Time_With_Curr_Empr,pct_currentBal_all_TL,CC_Flag,PL_Flag,pct_PL_enq_L6m_of_ever,pct_CC_enq_L6m_of_ever,max_unsec_exposure_inPct,HL_Flag,GL_Flag,MARITALSTATUS,EDUCATION,GENDER,first_prod_enq2_AL,first_prod_enq2_CC,first_prod_enq2_ConsumerLoan,first_prod_enq2_HL,first_prod_enq2_PL,first_prod_enq2_others,last_prod_enq2_AL,last_prod_enq2_CC,last_prod_enq2_ConsumerLoan,last_prod_enq2_HL,last_prod_enq2_PL,last_prod_enq2_others
CUST101761,0.0,0.0,0,0.0,0.0,0,0,0,0,2,0,0,97.0,74.0,800.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,34.0,2.0,50000,309,0.0,0,0,0.0,0.0,1.82,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1
CUST101762,0.0,0.0,0,0.042,0.0,4,1,2,1,17,7,0,175.0,8.0,77.0,0,0,0.0,0.0,0,21,0,0,0,0,0,0,0.0,0.0,49.0,1.0,20000,128,0.844,1,1,0.0,0.0,1.82,1,1,1,3,1,0,0,0,1,0,0,0,0,1,0,0,0
CUST101763,0.0,0.0,0,0.0,0.0,0,0,0,0,2,0,2,148.0,140.0,2116.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,30000,131,0.0,0,0,0.0,0.0,1.82,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1
CUST101764,0.0,0.0,0,1.0,0.0,0,0,0,0,1,0,1,9.0,9.0,32.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,16000,240,0.369,0,0,0.0,0.0,1.82,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1
CUST101765,0.4,0.0,0,0.4,0.0,0,1,0,2,0,5,0,135.0,4.0,23.0,21,0,0.0,0.0,0,0,0,0,0,0,0,21,7.0,6.0,58.0,2.0,20000,294,0.705,1,1,0.357,0.188,11.937,0,0,1,2,1,0,0,0,0,1,0,0,0,1,0,0,0
CUST101766,0.0,0.0,1,0.25,0.25,1,1,0,2,0,4,0,142.0,10.0,339.0,29,0,29.0,29.0,0,11,0,0,0,0,0,29,0.0,3.0,298.0,0.0,41000,79,0.907,1,1,0.0,0.0,21.964,0,0,1,-1,1,0,0,0,0,1,0,0,0,0,0,1,0
CUST101767,0.5,0.5,2,0.5,0.5,2,0,0,0,0,4,2,16.0,2.0,215.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,1.0,29.0,3.0,19000,62,0.924,0,0,1.0,0.0,3.467,0,0,1,3,1,0,0,0,0,0,1,0,0,1,0,0,0
CUST101768,0.0,0.333,1,0.0,0.333,1,0,1,1,1,2,0,98.0,15.0,66.0,0,0,0.0,0.0,0,23,0,0,0,0,0,0,0.0,0.0,309.0,0.0,30000,135,0.637,0,1,0.0,0.0,3.333,0,1,1,3,1,0,0,1,0,0,0,0,0,1,0,0,0
CUST101769,0.333,0.0,0,0.333,0.0,1,0,0,0,1,2,1,43.0,4.0,91.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,131.0,0.0,28000,62,0.456,0,0,0.0,0.0,0.896,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0
CUST101770,0.0,0.0,0,0.0,0.0,0,0,0,0,1,0,0,23.0,23.0,51.0,0,0,0.0,0.0,0,11,0,0,0,0,0,0,0.0,0.0,703.0,0.0,15000,47,0.102,0,0,0.0,0.0,1.82,0,0,1,-1,1,0,0,0,0,0,1,0,0,0,0,0,1
CUST101771,0.5,0.5,1,1.0,0.5,0,0,0,0,0,2,0,10.0,5.0,38.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,2.0,2.0,3.0,13000,63,0.429,0,0,0.5,0.0,0.647,0,0,0,-1,1,0,0,1,0,0,0,0,0,1,0,0,0
CUST101772,1.0,0.0,0,1.0,0.0,1,0,0,0,1,0,0,4.0,4.0,74.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,12000,65,1.348,0,0,0.0,0.0,1.82,0,0,1,4,1,0,0,0,0,0,1,0,0,0,0,0,1
CUST101773,0.0,0.0,1,0.0,0.5,1,0,0,0,2,0,0,25.0,12.0,74.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,28000,126,1.014,0,0,0.0,0.0,1.82,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1
CUST101774,0.5,0.0,0,0.5,0.0,0,0,0,1,1,1,1,15.0,4.0,49.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,4.0,11.0,4.0,20000,128,0.86,0,1,0.8,0.0,8.0,0,0,1,2,1,0,0,1,0,0,0,0,0,0,0,1,0
CUST101775,0.667,0.0,0,0.667,0.0,0,1,0,0,2,1,1,117.0,1.0,28.0,0,0,0.0,0.0,0,1,0,0,0,0,0,0,1.0,0.0,183.0,0.0,12500,98,0.979,1,0,0.0,1.0,4.244,0,0,1,3,1,0,1,0,0,0,0,0,1,0,0,0,0
CUST101776,0.0,0.0,0,0.333,0.0,0,0,0,0,1,2,0,90.0,7.0,41.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,219.0,0.0,24120,114,0.103,0,0,0.0,0.0,0.56,0,0,0,2,1,0,0,0,0,0,1,0,0,1,0,0,0
CUST101777,0.108,0.054,4,0.162,0.108,0,0,0,1,35,2,3,95.0,2.0,49.0,48,0,0.0,0.0,1,53,0,0,0,0,0,48,0.0,0.0,14.0,1.0,80000,120,0.259,0,1,0.0,0.0,8.75,1,0,1,3,1,0,0,0,0,0,1,0,0,1,0,0,0
CUST101778,1.0,0.0,0,1.0,0.0,0,0,0,0,0,1,0,5.0,5.0,57.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,1.0,57.0,1.0,16300,38,0.695,0,0,1.0,0.0,1.248,0,0,0,3,1,0,0,0,0,1,0,0,0,1,0,0,0
CUST101779,0.077,0.0,0,0.077,0.0,0,0,0,0,12,1,0,47.0,5.0,74.0,20,0,0.0,0.0,0,0,0,0,0,0,0,20,0.0,1.0,158.0,0.0,30000,64,0.462,0,0,1.0,0.0,1.5,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0
CUST101780,0.0,0.0,1,0.0,1.0,0,0,0,0,0,1,0,19.0,19.0,333.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,585.0,0.0,35000,369,0.0,0,0,0.0,0.0,1.82,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0
CUST101781,0.0,0.0,0,1.0,0.0,0,0,0,0,1,0,0,8.0,8.0,51.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,2.0,26.0,1.0,10000,54,1.183,0,0,0.5,0.0,1.82,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0
CUST101782,0.0,0.0,0,0.0,0.0,0,0,0,0,1,1,2,158.0,36.0,39.0,0,0,0.0,0.0,0,10,0,0,0,0,0,0,0.0,0.0,1093.0,0.0,35000,183,0.412,0,0,0.0,0.0,0.0,0,0,1,3,1,0,0,0,0,0,1,0,0,0,0,0,1
CUST101783,1.0,0.0,0,1.0,0.0,0,0,0,0,0,1,0,6.0,6.0,83.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,21.0,1.0,25000,98,0.5,0,0,0.0,0.0,0.964,0,0,1,2,1,0,0,1,0,0,0,0,0,1,0,0,0
CUST101784,0.0,0.0,0,0.0,0.0,0,0,0,0,0,2,1,47.0,47.0,1152.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,965.0,0.0,18000,71,0.0,0,0,0.0,0.0,1.687,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1
CUST101785,0.08,0.12,3,0.24,0.12,0,1,0,1,6,19,6,104.0,4.0,50.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,2.0,0.0,4.0,2.0,35000,125,0.786,1,1,0.0,0.5,18.079,1,0,1,5,1,0,0,0,0,0,1,0,1,0,0,0,0
CUST101786,0.0,0.5,9,0.125,0.562,0,0,0,0,3,13,3,58.0,10.0,38.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,66.0,1.0,28000,92,0.193,0,0,0.0,0.0,14.179,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0
CUST101787,0.0,0.0,0,0.0,0.0,0,0,0,0,1,0,1,16.0,16.0,245.0,0,0,0.0,0.0,0,4,0,0,0,0,0,0,0.0,0.0,0.0,0.0,22000,186,0.612,0,0,0.0,0.0,1.82,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1
CUST101788,0.0,0.0,0,0.0,0.0,0,0,0,0,1,0,0,14.0,14.0,93.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,2.0,19.0,1.0,9000,25,0.0,0,0,0.5,0.0,1.82,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0
CUST101789,0.0,1.0,1,0.0,1.0,0,0,0,0,1,0,0,17.0,17.0,136.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,4.0,1.0,30000,251,0.0,0,0,0.0,0.0,1.82,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1
CUST101790,0.5,0.167,1,0.667,0.167,1,0,0,0,2,4,2,38.0,3.0,70.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,5.0,48.0,2.0,52000,40,0.658,0,0,0.8,0.0,2.3,0,0,0,3,1,0,0,0,0,0,1,0,0,1,0,0,0
CUST101791,0.0,0.0,0,1.0,0.0,0,0,0,0,1,0,0,9.0,9.0,52.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,55.0,1.0,16500,228,0.755,0,0,0.0,0.0,1.82,0,0,1,-1,1,0,0,0,0,0,1,0,0,0,0,0,1
CUST101792,0.182,0.091,11,0.318,0.25,8,0,0,0,43,1,1,53.0,2.0,93.0,89,0,0.0,0.0,11,0,0,0,0,0,0,13,0.0,0.0,6.0,3.0,47000,131,1.017,0,0,0.0,0.0,1.82,1,0,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0
CUST101793,0.0,0.0,2,0.5,0.333,0,0,0,0,3,3,1,50.0,9.0,47.0,0,0,0.0,0.0,0,10,0,0,0,0,0,0,0.0,0.0,22.0,3.0,50000,101,0.985,0,0,0.0,0.0,65.0,1,0,1,3,1,0,0,0,0,0,1,0,0,1,0,0,0
CUST101794,0.5,0.0,0,0.5,0.0,0,0,0,0,1,1,0,44.0,4.0,77.0,0,0,0.0,0.0,0,10,2,0,0,0,0,0,0.0,0.0,88.0,1.0,25000,130,0.349,0,0,0.0,0.0,1.47,0,0,0,2,1,0,0,0,0,0,1,0,0,0,0,0,1
CUST101795,0.0,0.125,2,0.0,0.25,0,0,0,0,6,2,5,72.0,17.0,21.0,27,2,27.0,31.0,0,0,0,0,0,0,0,25,1.0,0.0,5.0,1.0,14000,17,0.258,0,0,0.0,0.5,1.82,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0
CUST101796,0.0,0.286,2,0.571,0.286,0,0,0,0,5,2,1,29.0,10.0,63.0,5,1,0.0,5.0,0,0,0,0,0,0,0,5,1.0,0.0,11.0,4.0,48000,76,1.0,0,0,0.0,1.0,1.82,1,0,1,2,1,0,0,1,0,0,0,0,0,1,0,0,0
CUST101797,0.0,0.0,0,0.0,0.0,0,0,0,0,1,0,0,23.0,23.0,67.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,702.0,0.0,25000,71,0.2,0,0,0.0,0.0,1.82,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1
CUST101798,0.0,0.0,0,0.0,0.0,0,0,0,0,0,1,1,54.0,54.0,820.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,25000,119,1.0,0,0,0.0,0.0,0.0,0,0,0,3,1,0,0,0,0,0,1,0,0,0,0,0,1
CUST101799,0.0,0.0,0,0.0,0.0,0,0,0,2,0,2,0,36.0,13.0,399.0,0,0,0.0,0.0,0,11,0,0,0,0,0,0,0.0,1.0,330.0,0.0,16000,191,0.849,0,1,0.0,0.0,15.625,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0
CUST101800,0.0,0.0,0,0.0,0.0,0,0,0,0,2,0,0,79.0,51.0,1009.0,30,0,0.0,0.0,1,0,0,0,0,0,0,30,0.0,0.0,0.0,0.0,20000,425,0.0,0,0,0.0,0.0,1.82,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
CUST101801,0.0,0.0,1,0.2,0.2,0,0,0,0,5,0,0,60.0,9.0,276.0,0,0,0.0,0.0,0,12,0,0,0,0,0,0,0.0,0.0,0.0,0.0,15000,150,0.0,0,0,0.0,0.0,1.82,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
CUST101802,0.333,0.0,1,0.333,0.333,2,0,0,1,2,1,0,44.0,5.0,291.0,26,4,0.0,26.0,0,1,0,0,0,0,0,26,0.0,0.0,1325.0,0.0,27500,154,0.778,0,1,0.0,0.0,3.455,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1
CUST101803,0.0,0.0,0,0.5,0.0,0,0,1,0,1,1,0,77.0,8.0,53.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,2.0,217.0,0.0,39000,184,0.796,0,0,0.0,0.0,0.459,0,1,1,3,1,1,0,0,0,0,0,0,0,0,0,1,0
CUST101804,0.667,0.0,0,1.0,0.0,0,0,0,0,0,3,2,8.0,3.0,63.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,235.0,0.0,30000,222,0.508,0,0,0.0,0.0,1.953,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1
CUST101805,0.0,0.0,0,0.0,0.0,1,0,0,0,5,0,2,74.0,21.0,1013.0,0,0,0.0,0.0,0,10,0,0,0,0,0,0,0.0,0.0,23.0,1.0,20000,225,1.145,0,0,0.0,0.0,1.82,1,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0
CUST101806,0.091,0.0,0,0.091,0.0,1,0,0,0,11,0,0,98.0,3.0,62.0,0,0,0.0,0.0,0,11,0,0,0,0,0,0,0.0,0.0,3.0,1.0,25000,44,0.377,0,0,0.0,0.0,1.82,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
CUST101807,0.0,0.0,1,0.5,0.5,1,0,0,0,2,0,1,35.0,11.0,329.0,0,0,0.0,0.0,0,10,0,0,0,0,0,0,0.0,1.0,341.0,0.0,28000,51,1.004,0,0,0.0,0.0,1.82,0,0,1,3,1,0,0,0,0,0,1,0,0,0,0,1,0
CUST101808,1.0,0.0,0,1.0,0.0,0,0,0,0,0,1,0,6.0,6.0,101.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,1.0,175.0,0.0,29000,84,0.5,0,0,1.0,0.0,0.345,0,0,1,-1,1,0,0,0,0,1,0,0,0,0,0,1,0
CUST101809,0.0,0.0,0,0.0,0.0,0,0,0,1,0,1,0,21.0,21.0,58.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,115.0,0.0,23000,190,0.334,0,1,0.0,0.0,2.174,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0
CUST101810,0.0,0.167,1,0.167,0.167,0,0,0,0,0,6,0,36.0,8.0,52.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,1.0,22000,102,0.0,0,0,0.0,1.0,2.784,0,0,1,2,1,0,0,1,0,0,0,0,0,0,0,0,1
CUST101811,0.0,0.0,1,0.0,0.5,0,0,0,0,0,2,0,22.0,15.0,257.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,443.0,0.0,12000,121,0.0,0,0,0.0,0.0,1.82,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0
CUST101812,0.0,0.111,1,0.0,0.111,0,0,2,1,4,5,0,195.0,16.0,85.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,768.0,0.0,27500,100,0.772,0,1,0.0,0.0,1.82,0,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0
CUST101813,0.0,0.0,0,0.0,0.0,0,0,0,0,1,0,0,13.0,13.0,54.0,0,0,0.0,0.0,0,7,0,0,0,0,0,0,0.0,0.0,1.0,2.0,15000,122,0.592,0,0,0.0,0.0,1.82,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
CUST101814,1.0,0.0,0,1.0,0.0,0,0,0,1,0,2,0,5.0,5.0,65.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,3.0,5.0,9.0,6.0,35000,76,0.716,0,1,0.4,1.0,0.534,0,0,0,3,1,0,0,0,0,1,0,0,1,0,0,0,0
CUST101815,0.0,0.0,0,0.0,0.0,0,0,0,0,1,0,0,27.0,27.0,66.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,832.0,0.0,14000,99,0.435,0,0,0.0,0.0,1.82,0,0,1,-1,1,0,0,0,0,0,1,0,0,0,0,0,1
CUST101816,0.0,0.0,1,0.25,0.25,0,0,0,0,3,1,0,56.0,11.0,96.0,24,1,0.0,24.0,0,0,0,0,0,0,0,24,0.0,0.0,329.0,0.0,21000,131,0.436,0,0,0.0,0.0,1.82,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1
CUST101817,0.0,0.0,0,0.0,0.0,0,0,0,0,1,1,2,109.0,109.0,1765.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,23000,95,0.0,0,0,0.0,0.0,1.82,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1
CUST101818,0.0,0.0,0,0.0,0.0,0,0,0,0,3,0,1,40.0,22.0,50.0,22,0,0.0,0.0,0,0,0,0,0,0,0,22,0.0,0.0,127.0,0.0,36000,186,0.562,0,0,0.0,0.0,1.82,1,0,1,2,1,0,0,1,0,0,0,0,0,1,0,0,0
CUST101819,1.0,0.0,0,1.0,0.0,0,0,0,0,0,1,0,5.0,5.0,62.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,1.0,70.0,1.0,18000,186,0.513,0,0,1.0,0.0,0.61,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0
CUST101820,0.0,1.0,1,0.0,1.0,0,0,0,0,0,1,1,52.0,52.0,33.0,90,0,0.0,0.0,15,11,0,0,0,0,0,90,0.0,0.0,1433.0,0.0,75000,149,0.0,0,0,0.0,0.0,1.82,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1
CUST101821,0.0,0.0,1,0.0,0.5,0,0,0,1,0,2,0,26.0,21.0,75.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,639.0,0.0,15500,93,0.627,0,1,0.0,0.0,5.935,0,0,0,3,1,0,0,1,0,0,0,0,0,0,0,1,0
CUST101822,0.0,0.0,0,0.0,0.0,1,0,0,1,0,1,0,31.0,31.0,74.0,0,0,0.0,0.0,0,11,0,0,0,0,0,0,0.0,0.0,933.0,0.0,15000,71,0.451,0,1,0.0,0.0,6.667,0,0,1,2,1,0,0,0,0,1,0,0,0,0,0,1,0
CUST101823,0.0,0.0,0,1.0,0.0,0,0,1,0,1,0,0,6.0,6.0,52.0,0,0,0.0,0.0,0,2,0,0,0,0,0,0,0.0,0.0,253.0,0.0,13000,47,0.545,0,0,0.0,0.0,1.82,0,1,1,3,0,0,0,0,1,0,0,0,0,0,1,0,0
CUST101824,0.5,0.0,0,1.0,0.0,0,0,0,0,1,1,0,10.0,4.0,73.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,113.0,0.0,14800,67,0.66,0,0,0.0,0.0,1.418,0,0,0,3,1,0,0,0,0,0,1,0,0,0,0,0,1
CUST101825,0.429,0.286,2,0.714,0.286,0,0,0,0,0,7,2,15.0,3.0,60.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,2.0,26.0,1.0,18000,112,0.344,0,0,0.0,0.0,2.66,0,0,1,-1,1,0,0,1,0,0,0,0,0,1,0,0,0
CUST101826,0.5,0.0,0,0.75,0.0,1,0,0,0,0,4,3,65.0,4.0,83.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,10.0,1.0,29000,218,0.589,0,0,0.0,0.0,1.516,0,0,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0
CUST101827,0.0,1.0,1,0.0,1.0,0,0,0,0,1,0,1,40.0,40.0,45.0,72,6,72.0,133.0,12,0,0,0,0,0,0,72,0.0,0.0,0.0,0.0,23000,57,0.0,0,0,0.0,0.0,1.82,0,0,0,3,1,0,0,0,0,0,1,0,0,0,0,0,1
CUST101828,0.0,0.0,0,0.0,0.0,0,2,0,2,0,6,0,56.0,16.0,14.0,27,3,27.0,54.0,0,0,0,0,0,0,0,27,4.0,4.0,1.0,10.0,35000,150,0.46,1,1,0.364,0.571,11.326,0,0,1,4,1,0,0,1,0,0,0,0,0,1,0,0,0
CUST101829,0.0,0.125,1,0.125,0.125,3,0,1,0,6,2,0,43.0,10.0,261.0,29,1,0.0,29.0,0,9,0,0,0,0,0,29,0.0,0.0,136.0,0.0,45200,182,0.856,0,0,0.0,0.0,1.82,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1
CUST101830,0.0,0.0,0,0.0,0.0,0,0,0,0,0,1,1,38.0,38.0,433.0,1,0,0.0,0.0,3,0,0,0,0,0,0,1,0.0,0.0,2.0,1.0,14000,37,0.0,0,0,0.0,0.0,1.82,0,0,1,3,1,0,0,1,0,0,0,0,0,1,0,0,0
CUST101831,0.0,0.0,0,0.0,0.0,0,0,0,0,1,0,0,43.0,43.0,916.0,0,0,0.0,0.0,0,11,0,0,0,0,0,0,0.0,0.0,1304.0,0.0,13000,38,0.0,0,0,0.0,0.0,1.82,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1
CUST101832,0.5,0.5,1,0.5,0.5,1,0,0,0,2,0,1,17.0,4.0,74.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,1.0,52.0,1.0,30000,131,0.113,0,0,1.0,0.0,1.82,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
CUST101833,0.0,0.0,0,0.0,0.0,1,0,0,0,1,0,0,14.0,14.0,74.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,10000,25,0.778,0,0,0.0,0.0,1.82,0,0,1,-1,1,0,0,0,0,0,1,0,0,0,0,0,1
CUST101834,0.0,0.0,0,0.0,0.0,0,0,1,2,1,2,0,88.0,20.0,79.0,29,4,29.0,89.0,1,15,0,0,0,0,0,29,0.0,0.0,603.0,0.0,34500,70,0.84,0,1,0.0,0.0,7.246,0,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0
CUST101835,0.0,0.0,0,1.0,0.0,0,0,0,0,0,1,1,12.0,12.0,193.0,28,3,120.0,211.0,5,0,0,0,0,0,0,28,0.0,0.0,5.0,2.0,30000,186,1.0,0,0,0.0,0.0,0.018,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0
CUST101836,0.095,0.048,1,0.095,0.048,1,2,0,2,12,9,4,80.0,2.0,78.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,4.0,5.0,11.0,11.0,45000,90,0.926,1,1,0.714,0.5,1.346,1,0,1,3,1,0,1,0,0,0,0,0,0,0,0,1,0
CUST101837,0.167,0.167,2,0.167,0.167,3,0,0,0,12,0,7,57.0,3.0,455.0,0,0,0.0,0.0,0,20,0,0,0,0,0,0,0.0,0.0,0.0,0.0,25000,120,0.766,0,0,0.0,0.0,1.82,1,0,1,2,1,0,0,0,0,0,1,0,0,0,0,0,1
CUST101838,0.0,0.0,2,0.2,0.4,1,0,0,0,4,1,1,34.0,12.0,355.0,15,0,0.0,0.0,0,8,0,0,0,0,0,15,0.0,0.0,0.0,0.0,25000,102,1.0,0,0,0.0,0.0,1.82,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1
CUST101839,0.5,0.0,0,0.5,0.0,0,0,0,0,2,0,0,37.0,4.0,87.0,57,0,0.0,0.0,1,0,0,0,0,0,0,57,0.0,1.0,80.0,4.0,21000,68,0.98,0,0,1.0,0.0,1.82,1,0,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0
CUST101840,0.0,0.0,0,0.0,0.0,0,0,0,0,2,0,0,60.0,48.0,1357.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,18500,87,0.0,0,0,0.0,0.0,1.82,1,0,0,3,1,0,0,0,0,0,1,0,0,0,0,0,1
CUST101841,0.0,0.0,1,0.125,0.125,1,0,0,0,7,1,0,61.0,10.0,75.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,3.0,39.0,3.0,15000,36,0.68,0,0,1.0,0.0,2.233,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0
CUST101842,0.1,0.0,2,0.1,0.2,1,0,2,0,4,6,0,182.0,4.0,312.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,288.0,0.0,55000,191,0.952,0,0,0.0,0.0,1.82,0,1,1,4,1,0,1,0,0,0,0,0,0,0,0,0,1
CUST101843,0.0,0.0,0,0.0,0.0,0,0,0,0,1,0,1,46.0,46.0,854.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,20000,74,0.0,0,0,0.0,0.0,1.82,0,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,1
CUST101844,1.0,0.0,0,1.0,0.0,1,0,0,0,0,1,1,4.0,4.0,74.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,29.0,2.0,40000,58,0.989,0,0,0.0,0.0,13.628,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
CUST101845,0.2,0.3,3,0.2,0.3,1,0,0,5,1,9,1,32.0,2.0,65.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,4.0,10.0,2.0,8.0,24000,12,0.749,0,1,0.529,0.4,10.458,0,0,1,3,1,0,0,0,0,0,1,0,0,1,0,0,0
CUST101846,0.0,0.0,0,0.5,0.0,0,0,0,0,2,0,0,24.0,11.0,59.0,0,0,0.0,0.0,0,10,0,0,0,0,0,0,0.0,1.0,5.0,2.0,26500,38,0.554,0,0,1.0,0.0,1.82,1,0,0,3,1,0,0,0,0,0,1,0,0,1,0,0,0
CUST101847,0.0,0.0,0,0.0,0.0,0,0,0,0,1,1,2,40.0,30.0,144.0,0,0,0.0,0.0,0,10,0,0,0,0,0,0,0.0,0.0,0.0,0.0,20000,188,1.209,0,0,0.0,0.0,6.5,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1
